Artist,Title,Track,Album,Year,Genre,Length,Bitrate
The Beatles,Revolution,08,Past Masters Disc 2 (2009 Stereo Remaster),2009,Pop,03:24,273
The Beatles,Get back,09,Past Masters Disc 2 (2009 Stereo Remaster),2009,Pop,03:11,234
The Beatles,Don't Let Me Down,10,Past Masters Disc 2 (2009 Stereo Remaster),2009,Pop,03:35,237
The Beatles,The Ballad of John and Yoko,11,Past Masters Disc 2 (2009 Stereo Remaster),2009,Pop,02:59,263
The Beatles,Old Brown Shoe,12,Past Masters Disc 2 (2009 Stereo Remaster),2009,Pop,03:18,275
The Beatles,Across The Universe,13,Past Masters Disc 2 (2009 Stereo Remaster),2009,Pop,03:49,241
The Beatles,Let It Be,14,Past Masters Disc 2 (2009 Stereo Remaster),2009,Pop,03:51,236
The Beatles,You Know My Name (Look Up The Number),15,Past Masters Disc 2 (2009 Stereo Remaster),2009,Pop,04:19,150
The Beatles,I Saw Her Standing There,01,Please Please Me,1963,Oldies,02:58,179
The Beatles,Misery,02,Please Please Me,1963,Oldies,01:52,170
The Beatles,Anna,03,Please Please Me,1963,Oldies,03:00,164
The Beatles,Chains,04,Please Please Me,1963,Oldies,02:28,170
The Beatles,Boys,05,Please Please Me,1963,Oldies,02:29,167
The Beatles,Ask Me Why,06,Please Please Me,1963,Oldies,02:29,168
The Beatles,Please Please Me,07,Please Please Me,1963,Oldies,02:05,175
The Beatles,Love Me Do,08,Please Please Me,1963,Oldies,02:24,160
The Beatles,P.S I Love You,09,Please Please Me,1963,Oldies,02:07,166
The Beatles,Baby It's You,10,Please Please Me,1963,Oldies,02:42,166
The Beatles,Do You Want To Know A Secret,11,Please Please Me,1963,Oldies,02:01,159
The Beatles,A Taste Of Honey,12,Please Please Me,1963,Oldies,02:06,149
The Beatles,Threre's A Place,13,Please Please Me,1963,Oldies,01:54,171
The Beatles,Twist And Shout,14,Please Please Me,1963,Oldies,02:36,183
The Beatles,Taxman,01,Revolver [2009 Mono Remaster],1966,Rock,02:42,163
The Beatles,Eleanor Rigby,02,Revolver [2009 Mono Remaster],1966,Rock,02:09,147
The Beatles,I'm Only Sleeping,03,Revolver [2009 Mono Remaster],1966,Rock,03:03,146
The Beatles,Love You To,04,Revolver [2009 Mono Remaster],1966,Rock,03:07,156
The Beatles,"Here, There And Everywhere",05,Revolver [2009 Mono Remaster],1966,Rock,02:25,144
The Beatles,Yellow Submarine,06,Revolver [2009 Mono Remaster],1966,Rock,02:42,151
The Beatles,She Said She Said,07,Revolver [2009 Mono Remaster],1966,Rock,02:39,158
The Beatles,Good Day Sunshine,08,Revolver [2009 Mono Remaster],1966,Rock,02:12,154
The Beatles,And Your Bird Can Sing,09,Revolver [2009 Mono Remaster],1966,Rock,02:02,164
The Beatles,For No One,10,Revolver [2009 Mono Remaster],1966,Rock,02:02,151
The Beatles,Doctor Robert,11,Revolver [2009 Mono Remaster],1966,Rock,02:16,160
The Beatles,I Want To Tell You,12,Revolver [2009 Mono Remaster],1966,Rock,02:31,155
The Beatles,Got To Get You Into My Life,13,Revolver [2009 Mono Remaster],1966,Rock,02:38,166
The Beatles,Tomorrow Never Knows,14,Revolver [2009 Mono Remaster],1966,Rock,02:57,172
The Beatles,Drive My Car,01,Rubber Soul [2009 Mono Remaster],1965,Rock,02:33,157
The Beatles,Norwegian Wood (This Bird Has Flown),02,Rubber Soul [2009 Mono Remaster],1965,Rock,02:08,151
The Beatles,You Won't See Me,03,Rubber Soul [2009 Mono Remaster],1965,Rock,03:30,163
The Beatles,Nowhere Man,04,Rubber Soul [2009 Mono Remaster],1965,Rock,02:46,150
The Beatles,Think For Yourself,05,Rubber Soul [2009 Mono Remaster],1965,Rock,02:21,151
The Beatles,The Word,06,Rubber Soul [2009 Mono Remaster],1965,Rock,02:48,169
The Beatles,Michelle,07,Rubber Soul [2009 Mono Remaster],1965,Rock,02:40,145
The Beatles,What Goes On,08,Rubber Soul [2009 Mono Remaster],1965,Rock,02:51,150
The Beatles,Girl,09,Rubber Soul [2009 Mono Remaster],1965,Rock,02:34,154
The Beatles,I'm Looking Through You,10,Rubber Soul [2009 Mono Remaster],1965,Rock,02:34,162
The Beatles,In My Life,11,Rubber Soul [2009 Mono Remaster],1965,Rock,02:30,146
The Beatles,Wait,12,Rubber Soul [2009 Mono Remaster],1965,Rock,02:17,168
The Beatles,If I Needed Someone,13,Rubber Soul [2009 Mono Remaster],1965,Rock,02:25,153
The Beatles,Run For Your Life,14,Rubber Soul [2009 Mono Remaster],1965,Rock,02:30,156
The Beatles,Sgt. Pepper's Lonely Hearts Club Band,01,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,02:02,157
The Beatles,With A Little Help From My Friends,02,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,02:45,155
The Beatles,Lucy In The Sky With Diamonds,03,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,03:27,150
The Beatles,Getting Better,04,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,02:47,158
The Beatles,Fixing A Hole,05,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,02:37,155
The Beatles,She's Leaving Home,06,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,03:25,145
The Beatles,Being For The Benefit Of Mr. Kite!,07,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,02:38,156
The Beatles,"Within You, Without You",08,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,05:08,148
The Beatles,When I'm Sixty-Four,09,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,02:39,146
The Beatles,Lovely Rita,10,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,02:46,163
The Beatles,"Good Morning, Good Morning",11,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,02:34,169
The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,01:18,182
The Beatles,A Day In The Life,13,Sgt. Pepper's Lonely Hearts Club Band [2009 Mono Remaster],1967,Rock,05:35,153
The Beatles,Back In The USSR,01,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,02:44,165
The Beatles,Dear Prudence,02,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,03:54,151
The Beatles,Glass Onion,03,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,02:17,164
The Beatles,"Ob-La-Di, Ob-La-Da",04,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,03:09,163
The Beatles,Wild Honey Pie,05,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,00:54,151
The Beatles,The Continuing Story Of Bungalow Bill,06,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,03:14,158
The Beatles,While My Guitar Gently Weeps,07,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,04:47,157
The Beatles,Happiness Is A Warm Gun,08,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,02:44,157
The Beatles,Martha My Dear,09,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,02:28,142
The Beatles,I'm So Tired,10,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,02:03,152
The Beatles,Blackbird,11,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,02:18,146
The Beatles,Piggies,12,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,02:03,154
The Beatles,Rocky Racoon,13,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,03:32,149
The Beatles,Don't Pass Me By,14,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,03:45,154
The Beatles,Why Don't We Do It In The Road?,15,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,01:41,152
The Beatles,I Will,16,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,01:45,149
The Beatles,Julia,17,The Beatles (White Album) [Disc 1] [2009 Mono Remaster],1968,Rock,02:54,142
The Beatles,Birthday,01,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,02:42,168
The Beatles,Yer Blues,02,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,04:13,153
The Beatles,Mother Nature's Son,03,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,02:46,146
The Beatles,Everybody's Got Something To Hide Except Me And My Monkey,04,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,02:25,172
The Beatles,Sexy Sadie,05,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,03:15,153
The Beatles,Helter Skelter,06,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,03:39,174
The Beatles,"Long, Long, Long",07,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,03:05,145
The Beatles,Revolution 1,08,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,04:15,153
The Beatles,Honey Pie,09,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,02:40,144
The Beatles,Savoy Truffle,10,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,02:54,171
The Beatles,Cry Baby Cry,11,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,03:01,152
The Beatles,Revolution 9,12,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,08:23,152
The Beatles,Good Night,13,The Beatles (White Album) [Disc 2] [2009 Mono Remaster],1968,Rock,03:12,158
The Beatles,It Won't Be Long,01,With The Beatles,1963,Rock,02:15,171
The Beatles,All I've Got To Do,02,With The Beatles,1963,Rock,02:06,164
The Beatles,All My Loving,03,With The Beatles,1963,Rock,02:12,177
The Beatles,Don't Bother Me,04,With The Beatles,1963,Rock,02:31,162
The Beatles,Little Child,05,With The Beatles,1963,Rock,01:49,173
The Beatles,Till There Was You,06,With The Beatles,1963,Rock,02:19,148
The Beatles,Please Mister Postman,07,With The Beatles,1963,Rock,02:38,182
The Beatles,Roll Over Beethoven,08,With The Beatles,1963,Rock,02:49,178
The Beatles,Hold Me Tight,09,With The Beatles,1963,Rock,02:34,168
The Beatles,You Really Got A Hold On Me,10,With The Beatles,1963,Rock,03:04,166
The Beatles,I Wanna Be Your Man,11,With The Beatles,1963,Rock,02:00,174
The Beatles,Devil in Her Heart,12,With The Beatles,1963,Rock,02:29,176
The Beatles,Not A Second Time,13,With The Beatles,1963,Rock,02:12,176
The Beatles,Money,14,With The Beatles,1963,Rock,02:49,170
The Beatles,Yellow Submarine,01,Yellow Submarine (2009 Stereo,2009,Pop,02:39,245
The Beatles,Only A Northern Song,02,Yellow Submarine (2009 Stereo,2009,Pop,03:24,176
The Beatles,All Together Now,03,Yellow Submarine (2009 Stereo,2009,Pop,02:10,251
The Beatles,Hey Bulldog,04,Yellow Submarine (2009 Stereo,2009,Pop,03:11,258
The Beatles,It's All To Much,05,Yellow Submarine (2009 Stereo,2009,Pop,06:25,256
The Beatles,All You Need Is Love,06,Yellow Submarine (2009 Stereo,2009,Pop,03:51,250
The Beatles,Pepperland,07,Yellow Submarine (2009 Stereo,2009,Pop,02:20,224
The Beatles,Sea of Time,08,Yellow Submarine (2009 Stereo,2009,Pop,03:00,229
The Beatles,Sea of Holes,09,Yellow Submarine (2009 Stereo,2009,Pop,02:16,224
The Beatles,Sea of Monsters,10,Yellow Submarine (2009 Stereo,2009,Pop,03:36,220
The Beatles,March of the Meanies,11,Yellow Submarine (2009 Stereo,2009,Pop,02:19,229
The Beatles,Pepperland Laid Waste,12,Yellow Submarine (2009 Stereo,2009,Pop,02:12,229
The Beatles,Yellow Submarine in Pepperland,13,Yellow Submarine (2009 Stereo,2009,Pop,02:14,230
The Black Angels,Young Men Dead,01,Passover,2006,Rock,05:32,320
The Black Angels,The First Vietnamese War,02,Passover,2006,Rock,03:30,320
The Black Angels,The Sniper at the Gates of Heaven,03,Passover,2006,Rock,04:16,320
The Black Angels,The Prodigal Sun,04,Passover,2006,Rock,04:23,320
The Black Angels,Black Grease,05,Passover,2006,Rock,04:32,320
The Black Angels,Manipulation,06,Passover,2006,Rock,05:49,320
The Black Angels,Empire,07,Passover,2006,Rock,05:35,320
The Black Angels,Better Off Alone,08,Passover,2006,Rock,03:03,320
The Black Angels,Bloodhounds on My Trail,09,Passover,2006,Rock,03:58,320
The Black Angels,Call to Arms,10,Passover,2006,Rock,18:06,320
The Black Mages,Opening - Bombing Mission (Final Fantasy VII),01,The Black Mages III: Darkness and Starlight,2008,Game,04:39,257
The Black Mages,Neo EXDEATH (Final Fantasy V),02,The Black Mages III: Darkness and Starlight,2008,Game,04:39,263
The Black Mages,The Extreme (Final Fantasy VIII),03,The Black Mages III: Darkness and Starlight,2008,Game,05:51,249
The Black Mages,Assault of the Silver Dragons (Final Fantasy IX),04,The Black Mages III: Darkness and Starlight,2008,Game,05:00,267
The Black Mages,KURAYAMINOKUMO (Final Fantasy III),05,The Black Mages III: Darkness and Starlight,2008,Game,04:56,265
The Black Mages,Distant Worlds (Final Fantasy XI),06,The Black Mages III: Darkness and Starlight,2008,Game,07:31,241
The Black Mages,Premonition (Final Fantasy VIII),07,The Black Mages III: Darkness and Starlight,2008,Game,05:22,265
The Black Mages,Grand Cross (Final Fantasy IX),08,The Black Mages III: Darkness and Starlight,2008,Game,05:33,259
The Black Mages,Darkness and Starlight (Final Fantasy VI),09,The Black Mages III: Darkness and Starlight,2008,Game,15:32,251
The Black Mages,Life ~ in memory of KEITEN ~ (original composition),10,The Black Mages III: Darkness and Starlight,2008,Game,01:37,231
The Black Mages,Battle Scene (Final Fantasy I),01,The Black Mages,2003,Game Soundtrack,04:19,245
The Black Mages,Clash on the Big Bridge (Final Fantasy V),02,The Black Mages,2003,Game Soundtrack,04:16,249
The Black Mages,Force Your Way (Final Fantasy VIII),03,The Black Mages,2003,Game Soundtrack,03:51,274
The Black Mages,"Battle, Scene II (Final Fantasy II)",04,The Black Mages,2003,Game Soundtrack,03:52,264
The Black Mages,The Decisive Battle (Final Fantasy VI),05,The Black Mages,2003,Game Soundtrack,04:02,278
The Black Mages,Battle Theme (Final Fantasy VI),06,The Black Mages,2003,Game Soundtrack,03:21,263
The Black Mages,J-E-N-O-V-A (Final Fantasy VII),07,The Black Mages,2003,Game Soundtrack,06:08,260
The Black Mages,Those Who Fight Further (Final Fantasy VII),08,The Black Mages,2003,Game Soundtrack,04:25,256
The Black Mages,Dancing Mad (Final Fantasy VI),09,The Black Mages,2003,Game Soundtrack,12:04,252
The Black Mages,Fight With Seymour (Final Fantasy X),10,The Black Mages,2003,Game Soundtrack,05:05,257
The Black Mages,The Rocking Grounds (Final Fantasy III),01,The Skies Above,2004,Instrumental Progressive Metal,03:56,267
The Black Mages,Zeromus (Final Fantasy IV),02,The Skies Above,2004,Instrumental Progressive Metal,03:51,259
The Black Mages,Vamo' Alla Flamenco (Final Fantasy IX),03,The Skies Above,2004,Instrumental Progressive Metal,04:25,263
The Black Mages,Hunter's Chance (Final Fantasy IX),04,The Skies Above,2004,Instrumental Progressive Metal,04:44,268
The Black Mages,Otherworld (Final Fantasy X),05,The Skies Above,2004,Instrumental Progressive Metal,03:14,275
The Black Mages,Matoya's Cave (Final Fantasy I),06,The Skies Above,2004,Instrumental Progressive Metal,04:44,249
The Black Mages,The Man With the Machine Gun (Final Fantasy VIII),07,The Skies Above,2004,Instrumental Progressive Metal,04:16,272
The Black Mages,Maybe I'm a Lion (Final Fantasy VIII),08,The Skies Above,2004,Instrumental Progressive Metal,05:34,259
The Black Mages,Battle With the Four Fiends (Final Fantasy IV),09,The Skies Above,2004,Instrumental Progressive Metal,03:58,276
The Black Mages,The Skies Above (Final Fantasy X),10,The Skies Above,2004,Instrumental Progressive Metal,07:18,250
The Black Mages,Blue Blast - Winning the Rainbow,11,The Skies Above,2004,Instrumental Progressive Metal,04:49,281
The Bravery,An Honest Mistake,01,The Bravery,2005,Rock,03:39,320
The Bravery,No Brakes,02,The Bravery,2005,Rock,03:04,320
The Bravery,Fearless,03,The Bravery,2005,Rock,03:07,320
The Bravery,Tyrant,04,The Bravery,2005,Rock,04:44,320
The Bravery,Give In,05,The Bravery,2005,Rock,02:48,320
The Bravery,Swollen Summer,06,The Bravery,2005,Rock,03:18,320
The Bravery,Public Service Announcement,07,The Bravery,2005,Rock,03:34,320
The Bravery,Out Of Line,08,The Bravery,2005,Rock,03:04,320
The Bravery,Unconditional,09,The Bravery,2005,Rock,03:19,320
The Bravery,The Ring Song,10,The Bravery,2005,Rock,03:28,320
The Bravery,Rites Of Spring,11,The Bravery,2005,Rock,03:20,320
The Breeders,New Year,01,Last Splash,1993,,01:55,243
The Breeders,Cannonball,02,Last Splash,1993,,03:33,254
The Breeders,Invisible Man,03,Last Splash,1993,,02:48,236
The Breeders,No Aloha,04,Last Splash,1993,,02:07,219
The Breeders,Roi,05,Last Splash,1993,,04:11,242
The Breeders,Do You Love Me Now?,06,Last Splash,1993,,03:01,227
The Breeders,Flipside,07,Last Splash,1993,,01:59,237
The Breeders,I Just Wanna Get Along,08,Last Splash,1993,,01:44,238
The Breeders,Mad Lucas,09,Last Splash,1993,,04:36,218
The Breeders,Divine Hammer,10,Last Splash,1993,,02:41,250
The Breeders,S.O.S.,11,Last Splash,1993,,01:31,268
The Breeders,Hag,12,Last Splash,1993,,02:55,231
The Breeders,Saints,13,Last Splash,1993,,02:32,245
The Breeders,Drivin' On 9,14,Last Splash,1993,,03:22,234
The Breeders,Roi (Reprise),15,Last Splash,1993,,00:42,243
The Cardboard Swords,(S)He Said,01,The Cardboard Swords,2015,,01:49,265
The Cardboard Swords,Brian’s Song,02,The Cardboard Swords,2015,,03:46,265
The Cardboard Swords,Flannel,03,The Cardboard Swords,2015,,03:25,232
The Cardboard Swords,Exit 47A,04,The Cardboard Swords,2015,,03:00,261
The Cardboard Swords,Cardigan,05,The Cardboard Swords,2015,,03:07,255
The Cardboard Swords,Your Dad is Kirk Hammet?,06,The Cardboard Swords,2015,,01:28,262
The Cardboard Swords,A Year From Now,07,The Cardboard Swords,2015,,03:54,268
The Cardboard Swords,Nickels,08,The Cardboard Swords,2015,,03:28,266
The Cardboard Swords,I Swear I’m Usually Pretty Good at This,09,The Cardboard Swords,2015,,05:00,267
The Cardboard Swords,Remnants,10,The Cardboard Swords,2015,,04:19,270
The Cars,Good Times Roll,01,The Cars,1993-02-10,,03:46,183
The Cars,My Best Friend's Girl,02,The Cars,1993-02-10,,03:45,191
The Cars,Just What I Needed,03,The Cars,1993-02-10,,03:44,204
The Cars,I'm in Touch With Your World,04,The Cars,1993-02-10,,03:31,198
The Cars,Don't Cha Stop,05,The Cars,1993-02-10,,03:04,187
The Cars,You're All I've Got Tonight,06,The Cars,1993-02-10,,04:13,204
The Cars,Bye Bye Love,07,The Cars,1993-02-10,,04:12,189
The Cars,Moving in Stereo,08,The Cars,1993-02-10,,04:44,200
The Cars,All Mixed Up,09,The Cars,1993-02-10,,04:15,185
The Church,Under The Milky Way,02,Starfish,1988,,04:58,192
The Clash,Know Your Rights,01,Combat Rock,1982,Punk Rock,03:40,243
The Clash,Car Jamming,02,Combat Rock,1982,Punk Rock,04:00,253
The Clash,Should I Stay Or Should I Go,03,Combat Rock,1982,Punk Rock,03:09,248
The Clash,Rock The Casbah,04,Combat Rock,1982,Punk Rock,03:43,237
The Clash,Red Angel Dragnet,05,Combat Rock,1982,Punk Rock,03:45,257
The Clash,Straight To Hell,06,Combat Rock,1982,Punk Rock,05:32,242
The Clash,Overpowered By Funk,07,Combat Rock,1982,Punk Rock,04:52,249
The Clash,Atom Tan,08,Combat Rock,1982,Punk Rock,02:30,251
The Clash,Sean Flynn,09,Combat Rock,1982,Punk Rock,04:32,234
The Clash,Ghetto Defendant,10,Combat Rock,1982,Punk Rock,04:44,234
The Clash,Inoculated City,11,Combat Rock,1982,Punk Rock,02:41,250
The Clash,Death Is A Star,12,Combat Rock,1982,Punk Rock,03:13,233
The Clash,London Calling,01,London Calling,1979,Punk Rock,03:20,160
The Clash,Brand New Cadillac,02,London Calling,1979,Punk,02:10,205
The Clash,Jimmy Jazz,03,London Calling,1979,Punk,03:57,207
The Clash,Train in Vain,19,London Calling,1979,Punk,03:11,211
The Clash,Hateful,04,London Calling,1979,Punk,02:46,209
The Clash,Rudie Can't Fail,05,London Calling,1979,Punk,03:31,222
The Clash,Spanish Bombs,06,London Calling,1979,Punk,03:21,209
The Clash,The Right Profile,07,London Calling,1979,Punk,03:57,207
The Clash,Lost In The Supermarket,08,London Calling,2008,Other,03:50,128
The Clash,Clampdown,09,London Calling,1979,Punk,03:52,209
The Clash,The Guns of Brixton,10,London Calling,1979,Punk,03:13,220
The Clash,Wrong 'Em Boyo,11,London Calling,1979,Punk,03:13,206
The Clash,Death or Glory,12,London Calling,1979,Punk,03:57,205
The Clash,Koka Kola,13,London Calling,1979,Punk,01:49,193
The Clash,The Card Cheat,14,London Calling,1979,Punk,03:53,196
The Clash,Lover's Rock,15,London Calling,1979,Punk,04:06,206
The Clash,Four Horsemen,16,London Calling,1979,Punk,02:57,196
The Clash,I'm Not Down,17,London Calling,1979,Punk,03:07,210
The Clash,Revolution Rock,18,London Calling,1979,Punk,05:37,208
The Clash,The Magnificent Seven,01,Sandinista!,,Reggae; Rock,05:33,128
The Clash,Hitsville U.K.,02,Sandinista!,,Reggae; Rock,04:21,128
The Clash,Junco Partner,03,Sandinista!,,Reggae; Rock,04:52,128
The Clash,Ivan Meets G.I. Joe,04,Sandinista!,,Reggae; Rock,03:05,128
The Clash,The Leader,05,Sandinista!,,Reggae; Rock,01:42,128
The Clash,Something About England,06,Sandinista!,,Reggae; Rock,03:42,128
